report_no,name,maker,prdlst_type,report_date,chng_dt,category,ingredient_count,ingredients_json
20030473071457,제로아워 스파클링 복숭아맛,건강한사람들 주식회사 2사업장,탄산음료,2023-05-24,2023-06-03,zero,11,"[""정제수"", ""이산화탄소"", ""향료"", ""향료"", ""향료"", ""혼합제제"", ""아세설팜칼륨"", ""수크랄로스"", ""구연산삼나트륨"", ""구연산"", ""에리스리톨""]"
20030473071458,제로아워 스파클링 사과맛,건강한사람들 주식회사 2사업장,탄산음료,2023-05-24,2023-05-26,zero,11,"[""정제수"", ""이산화탄소"", ""향료"", ""향료"", ""향료"", ""혼합제제"", ""아세설팜칼륨"", ""수크랄로스"", ""구연산삼나트륨"", ""구연산"", ""에리스리톨""]"
20030473071459,제로아워 스파클링 유자맛,건강한사람들 주식회사 2사업장,탄산음료,2023-05-24,2023-06-03,zero,10,"[""정제수"", ""이산화탄소"", ""향료"", ""향료"", ""혼합제제"", ""아세설팜칼륨"", ""수크랄로스"", ""구연산삼나트륨"", ""구연산"", ""에리스리톨""]"
20110445029237,제로아워 알파시디 레몬수,주식회사 퓨럽2공장,혼합음료,2025-09-17,2025-09-25,zero,10,"[""레몬착즙액"", ""에리스리톨"", ""구연산"", ""수크랄로스"", ""스테비올배당체"", ""α-시클로덱스트린"", ""난소화성말토덱스트린(고시형)"", ""향료"", ""향료"", ""정제수""]"
20030473071506,제로아워 알파시디 애사비 사과맛,건강한사람들 주식회사 2사업장,탄산음료,2025-09-19,2025-09-25,zero,12,"[""발효식초"", ""에리스리톨"", ""구연산"", ""DL-사과산"", ""구연산삼나트륨"", ""수크랄로스"", ""스테비올배당체"", ""α-시클로덱스트린"", ""난소화성말토덱스트린(고시형)"", ""향료"", ""이산화탄소"", ""정제수""]"
20070443110788,제로아워 프로틴 스파클링 밀크소다,(주)삼양패키징광혜원공장,탄산음료,2024-01-17,2024-01-18,zero,12,"[""이산화탄소"", ""향료"", ""향료"", ""혼합제제"", ""아세설팜칼륨"", ""수크랄로스"", ""구연산"", ""에리스리톨"", ""유청단백분말"", ""정제수"", ""혼합제제"", ""정제소금""]"
20070443110790,제로아워 프로틴 스파클링 자몽파인,(주)삼양패키징광혜원공장,탄산음료,2024-01-17,2024-01-18,zero,17,"[""이산화탄소"", ""향료"", ""향료"", ""향료"", ""홍화황색소"", ""적양배추색소"", ""비타민C"", ""혼합제제"", ""혼합제제"", ""정제소금"", ""아세설팜칼륨"", ""수크랄로스"", ""구연산"", ""에리스리톨"", ""과.채가공품"", ""유청단백분말"", ""정제수""]"
20070443110789,제로아워 프로틴 스파클링 청포도사과,(주)삼양패키징광혜원공장,탄산음료,2024-01-17,2024-01-18,zero,18,"[""향료"", ""향료"", ""향료"", ""치자청색소"", ""홍화황색소"", ""비타민C"", ""혼합제제"", ""혼합제제"", ""정제소금"", ""아세설팜칼륨"", ""수크랄로스"", ""구연산"", ""에리스리톨"", ""과.채가공품"", ""과.채가공품"", ""유청단백분말"", ""정제수"", ""이산화탄소""]"
20220617001351,제로아이스티,(주)다경푸드시스템,당류가공품,2026-01-05,2026-01-06,zero,2,"[""정제수"", ""당류가공품""]"
20200324065104,제로아이스티 레몬맛,(주)이디야 드림팩토리,고형차,2024-06-13,2025-11-14,zero,8,"[""에리스리톨"", ""구연산"", ""향료"", ""고형차"", ""비타민C"", ""수크랄로스"", ""과.채가공품"", ""효소처리스테비아""]"
20200324065105,제로아이스티 복숭아맛,(주)이디야 드림팩토리,고형차,2024-06-13,2025-11-14,zero,9,"[""비타민C"", ""고형차"", ""에리스리톨"", ""구연산"", ""향료"", ""곡류가공품"", ""효소처리스테비아"", ""과.채가공품"", ""수크랄로스""]"
20090473152544,제로아이스티베이스KZ,(주)신성티엔에프,음료베이스,2024-11-27,2024-11-30,zero,13,"[""혼합제제"", ""스테비올배당체"", ""기타가공품"", ""수크랄로스"", ""구연산삼나트륨"", ""카라멜색소 Ⅳ"", ""향료"", ""홍차추출분말"", ""향료"", ""구연산"", ""복사나무열매농축액"", ""정제수"", ""아세설팜칼륨""]"
2022078021841,제로애플사이다,마일포스트 제2공장,탄산음료,2023-11-22,2023-11-29,zero,10,"[""카라멜색소 Ⅲ"", ""설탕"", ""합성향료"", ""합성향료"", ""결정과당"", ""DL-사과산"", ""구연산"", ""과.채가공품"", ""이산화탄소"", ""정제수""]"
20200382755370,제로야미 피넛버터,(주)진푸드,땅콩버터,2024-07-16,2026-02-01,zero,1,"[""땅콩 또는 견과류가공품""]"
2000019924082,제로양념새우장,부일식품,절임식품,2023-10-06,2026-06-11,zero,17,"[""비타민 B1라우릴황산염(고시형)"", ""복합조미식품"", ""새우"", ""정제수"", ""알룰로오스"", ""고춧가루"", ""마늘"", ""생강"", ""액젓"", ""참깨"", ""정제소금"", ""식초"", ""전분가공품"", ""L-글루탐산나트륨"", ""청양고춧가루"", ""조미고추분"", ""유산균""]"
199104430102715,제로에스프레소시럽,아그라나프루트코리아주식회사,기타가공품,2025-03-05,2025-03-07,zero,13,"[""정제수"", ""수크랄로스"", ""구연산"", ""정제소금"", ""제이인산칼슘"", ""글루코노-δ-락톤"", ""향료"", ""카라기난"", ""향료"", ""아미드펙틴"", ""변성전분"", ""커피"", ""말티톨시럽""]"
20190085116157,"제로에잇, 비 어 페더",주식회사 인퓨저,침출차,2020-09-22,2020-10-06,zero,5,"[""포트마리골드꽃"", ""식품첨가물혼합제제"", ""스테비아잎"", ""카카오"", ""우롱차엽""]"
19910464049458,제로연유시럽,(주)프레시코,기타가공품,2024-12-17,2025-12-12,zero,10,"[""정제수"", ""말티톨시럽"", ""혼합제제"", ""정제소금"", ""향료제제"", ""젤란검"", ""향료제제"", ""카라기난"", ""변성전분"", ""식물성크림""]"
19910464049631,제로연유시럽-1,(주)프레시코,기타가공품,2026-08-05,2026-08-08,zero,10,"[""향료제제"", ""카라기난"", ""변성전분"", ""식물성크림"", ""정제수"", ""말티톨시럽"", ""혼합제제"", ""정제소금"", ""향료제제"", ""젤란검""]"
201005430661495,제로오렌지탄산,오케이에프음료 주식회사,탄산음료,2025-04-21,2025-05-03,zero,12,"[""에리스리톨"", ""이산화탄소"", ""구연산"", ""향료"", ""향료"", ""향료"", ""오렌지농축액"", ""아세설팜칼륨"", ""아스파탐"", ""수크랄로스"", ""자몽종자추출물"", ""정제수""]"
200703385311034,제로옥수수파우더,(주)우신에프엠,기타가공품,2024-03-13,2026-02-01,zero,10,"[""옥수수전분"", ""곡류가공품"", ""곡류가공품"", ""설탕"", ""기타가공품"", ""복합조미식품"", ""가공소금"", ""복합조미식품"", ""핵산아이지"", ""천연향신료""]"
20110355036107,제로워터,(주)토마토푸드,음료베이스,2018-09-04,2022-03-31,zero,2,"[""사철쑥"", ""정제수""]"
19970570162384,제로원,경북과학대학식품공장,과.채음료,2025-09-01,2025-09-05,zero,18,"[""정제수"", ""비타민B2"", ""니코틴산아미드"", ""기타과당"", ""사양벌꿀"", ""열대과일혼합농축액"", ""자일리톨"", ""오렌지농축액"", ""헛개나무열매추출농축액"", ""타우린"", ""덱스트린"", ""구연산(무수)"", ""향료"", ""밀크씨슬추출물분말"", ""비타민C"", ""L-아르지닌"", ""구연산삼나트륨"", ""효소처리스테비아""]"
2012049904232,제로원 나노버블수소수,피플클라우드,혼합음료,2023-08-21,2024-01-17,zero,2,"[""지하수"", ""수소""]"
20190085116150,"제로원, 필 브라이트모닝",주식회사 인퓨저,침출차,2020-09-22,2020-09-30,zero,6,"[""홍차"", ""보검선인장"", ""헛개나무열매"", ""딸기다이스"", ""합성향료"", ""합성향료""]"
2000025705668,제로월드콘과자,동산산업(주),과자,2024-12-27,2025-01-01,zero,8,"[""정제수"", ""아세설팜칼륨"", ""바닐린"", ""정제소금"", ""레시틴"", ""쇼트닝"", ""D-말티톨"", ""밀가루""]"
19960386249130,제로윗 당제로 바닐라,동그린주식회사,빙과,2024-06-11,2024-06-18,zero,15,"[""정제수"", ""D-말티톨"", ""치커리뿌리추출물분말"", ""가공버터"", ""당류가공품"", ""에리스리톨"", ""가공유지"", ""분리유단백분말"", ""혼합제제"", ""혼합제제"", ""혼합제제"", ""글리세린지방산에스테르"", ""혼합제제"", ""혼합제제"", ""혼합제제""]"
19960386249132,제로윗 당제로 바닐라 바,동그린주식회사,빙과,2024-06-05,2025-05-30,zero,16,"[""준초콜릿"", ""정제수"", ""혼합제제"", ""혼합제제"", ""분리유단백분말"", ""가공유지"", ""에리스리톨"", ""당류가공품"", ""가공버터"", ""치커리뿌리추출물분말"", ""D-말티톨"", ""향료"", ""혼합제제"", ""혼합제제"", ""혼합제제"", ""글리세린지방산에스테르""]"
19960386249131,제로윗 당제로 초콜릿,동그린주식회사,빙과,2024-06-11,2024-06-18,zero,16,"[""정제수"", ""혼합제제"", ""혼합제제"", ""코코아분말"", ""분리유단백분말"", ""가공유지"", ""에리스리톨"", ""당류가공품"", ""가공버터"", ""코코아분말"", ""치커리뿌리추출물분말"", ""D-말티톨"", ""글리세린지방산에스테르"", ""혼합제제"", ""혼합제제"", ""혼합제제""]"
19960386249133,제로윗 당제로 초콜릿바,동그린주식회사,빙과,2024-06-05,2025-05-30,zero,17,"[""분리유단백분말"", ""혼합제제"", ""코코아분말"", ""가공유지"", ""혼합제제"", ""에리스리톨"", ""당류가공품"", ""가공버터"", ""코코아분말"", ""치커리뿌리추출물분말"", ""D-말티톨"", ""준초콜릿"", ""정제수"", ""혼합제제"", ""혼합제제"", ""향료"", ""글리세린지방산에스테르""]"
20080440010205,제로윗 마일드 스테비아 커피믹스,주식회사모카씨엔티,커피,2024-04-02,2025-11-24,zero,5,"[""천일염"", ""커피"", ""기타가공품"", ""식물성크림"", ""아세설팜칼륨""]"
20080440010239,제로윗 아이스티 레몬,주식회사모카씨엔티,고형차,2025-05-30,2025-06-25,zero,10,"[""비타민B2"", ""효소처리스테비아"", ""구연산삼나트륨"", ""이산화규소"", ""아스파탐"", ""향료"", ""레몬과즙분말"", ""구연산(무수)"", ""비타민C"", ""에리스리톨""]"
20080440010238,제로윗 아이스티 복숭아,주식회사모카씨엔티,고형차,2025-05-30,2025-06-25,zero,10,"[""향료"", ""비타민C"", ""에리스리톨"", ""구연산(무수)"", ""혼합제제"", ""기타가공품"", ""구연산삼나트륨"", ""효소처리스테비아"", ""이산화규소"", ""아스파탐""]"
19800493005194,제로윗 아이스팝 딸기,(주)서주,빙과,2025-04-09,2025-04-12,zero,17,"[""구연산(결정)"", ""당류가공품"", ""에리스리톨"", ""말티톨시럽"", ""정제수"", ""향료"", ""향료제제"", ""혼합제제"", ""정제소금"", ""수크랄로스"", ""치자황색소"", ""아세설팜칼륨"", ""카라기난"", ""구아검"", ""효소처리스테비아"", ""비트레드"", ""과.채가공품""]"
19800493005195,제로윗 아이스팝 배,(주)서주,빙과,2025-04-09,2025-04-12,zero,16,"[""치자황색소"", ""수크랄로스"", ""아세설팜칼륨"", ""카라기난"", ""구아검"", ""효소처리스테비아"", ""구연산(결정)"", ""과.채가공품"", ""정제소금"", ""향료"", ""향료"", ""혼합제제"", ""당류가공품"", ""에리스리톨"", ""말티톨시럽"", ""정제수""]"
20170441083533,제로유산슬소스,주식회사 레인보우에프에스,소스,2026-04-13,2026-04-15,zero,3,"[""소스"", ""기타 수산물가공품"", ""천연향신료""]"
20190498210454,제로이트 윌비파인,(주)한풍네이처팜,기타가공품,2026-03-09,2026-07-28,zero,15,"[""효소식품"", ""바나바잎 추출물(고시형)"", ""기타 농산가공품"", ""효소처리스테비아"", ""에리스리톨"", ""DL-사과산"", ""혼합제제"", ""난소화성말토덱스트린(고시형)"", ""구연산(무수)"", ""D-소비톨"", ""기타가공품"", ""이소말트"", ""파인애플맛분말"", ""포도당"", ""α-시클로덱스트린""]"
20060512128455,제로자몽블랙티,좋은영농조합법인,혼합음료,2023-05-22,2026-07-01,zero,9,"[""정제수"", ""자몽농축액"", ""구연산"", ""향료"", ""구연산삼나트륨"", ""고형차"", ""아세설팜칼륨"", ""수크랄로스"", ""기타가공품""]"
20170333328330,제로재 무설탕 도라지청,자연농장,액상차,2024-08-08,2024-08-13,zero,4,"[""도라지뿌리농축액"", ""식물혼합추출액"", ""알룰로오스"", ""침향추출물""]"
20170333328320,제로재 무설탕 생강청,자연농장,액상차,2024-07-29,2024-07-31,zero,4,"[""효소처리스테비아"", ""침향추출물"", ""알룰로오스"", ""생강착즙액""]"
2023028115760,제로제로 치커리 알룰로스,티디바인,당류가공품,2025-02-20,2026-07-01,zero,5,"[""정제수"", ""스테비올배당체"", ""아라비아검"", ""치커리추출물"", ""알룰로오스""]"
202105744375,제로제로S,태광약품,혼합제제와기구등의살균소독제,2022-01-17,2022-04-06,zero,7,"[""정제수"", ""폴리소르베이트80"", ""폴리소르베이트20"", ""글리세린"", ""합성향료(Thymol)"", ""DL-사과산"", ""구연산""]"
2014029448588,제로제로톡스,(주)슈퍼내츄럴스,음료베이스,2020-07-13,2026-07-01,zero,18,"[""정제수"", ""혼합제제"", ""사과농축액"", ""레드비트농축액"", ""당근농축액"", ""구연산"", ""폴리덱스트로스"", ""프락토올리고당"", ""수크랄로스"", ""비타민C"", ""구연산삼나트륨"", ""아세설팜칼륨"", ""식용색소황색제5호"", ""혼합제제"", ""니코틴산아미드"", ""판토텐산칼슘"", ""비타민B6염산염"", ""혼합제제""]"
20010415034758,제로젤리 사워베어,국제제과(주),캔디류,2024-02-19,2024-10-08,zero,19,"[""난소화성말토덱스트린(고시형)"", ""알룰로오스"", ""에리스리톨"", ""젤라틴"", ""구연산"", ""콜라겐"", ""전분"", ""혼합제제"", ""향료"", ""DL-사과산"", ""향료"", ""펙틴"", ""효소처리스테비아"", ""심황색소"", ""글리세린지방산에스테르"", ""과.채가공품"", ""천연향료"", ""천연향료"", ""기타가공품""]"
20010415034739,제로젤리 제로베어,국제제과(주),캔디류,2023-08-10,2025-09-17,zero,21,"[""전분"", ""DL-사과산"", ""펙틴"", ""향료"", ""향료"", ""기타 식용유지가공품"", ""향료"", ""효소처리스테비아"", ""천연향료"", ""나한과추출물분말"", ""홍화황색소"", ""혼합제제"", ""파프리카추출색소"", ""글리세린지방산에스테르"", ""기타가공품"", ""과.채가공품"", ""콜라겐"", ""구연산"", ""젤라틴"", ""난소화성말토덱스트린(고시형)"", ""당류가공품""]"
2014061409425,제로젤리망고피치,주식회사 한일에프앤비(F&B),캔디류,2017-12-06,2018-01-19,zero,12,"[""정제수"", ""망고종자추출물"", ""수크랄로스"", ""구연산"", ""DL-사과산"", ""복숭아농축액"", ""망고농축액"", ""합성향료"", ""합성향료"", ""로커스트콩검"", ""식품첨가물혼합제제분말"", ""에리스리톨""]"
